"0","2254142105","Sat Jun 20 09:17:32 PDT 2009","NO_QUERY","tuffentiny","Tatum lost my pocket dictionary on the plane. "
"0","2254142236","Sat Jun 20 09:17:32 PDT 2009","NO_QUERY","KayStop","@bessyn Oh crap....I don't qualify "
"0","2254142439","Sat Jun 20 09:17:33 PDT 2009","NO_QUERY","SageElizabeth","Think my face is sunburned "
"0","2254142501","Sat Jun 20 09:17:34 PDT 2009","NO_QUERY","elchazzo","Happy - Chazzo .... no "
"0","2254142725","Sat Jun 20 09:17:36 PDT 2009","NO_QUERY","blueboykills","The high is 84  i thought the north was supposed to be cooler!?!?!?!"
"0","2254142880","Sat Jun 20 09:17:36 PDT 2009","NO_QUERY","thaosays","@robertherrera3 I lost your number  text me"
"0","2254142952","Sat Jun 20 09:17:36 PDT 2009","NO_QUERY","rorambenjimouse","@EuanDewar "
"0","2254142957","Sat Jun 20 09:17:36 PDT 2009","NO_QUERY","joelleski","cvs is so slow "
"0","2254143045","Sat Jun 20 09:17:37 PDT 2009","NO_QUERY","dongkaaa","mommy woke me up early  going to seaworld."
"0","2254143051","Sat Jun 20 09:17:37 PDT 2009","NO_QUERY","luckycharmed87","old navy sale = FAIL. it was like black friday! and i'm empty handed "
"0","2254143284","Sat Jun 20 09:17:38 PDT 2009","NO_QUERY","alleighroy","It seems as though running errands is what I was brought into this world for...thanks mom and dad "
"0","2254143424","Sat Jun 20 09:17:39 PDT 2009","NO_QUERY","AndreaCarnell","House Chores today "
"0","2254143864","Sat Jun 20 09:17:42 PDT 2009","NO_QUERY","yeseningles","And the PR Parade honking begins. I won't be sleeping this weekend. Damn PRs! Damn Mexicans in September! "
"0","2254144182","Sat Jun 20 09:17:43 PDT 2009","NO_QUERY","candidpat","I WANT MY WINTER "
"0","2254144499","Sat Jun 20 09:17:45 PDT 2009","NO_QUERY","iLoveSeventeen","Aww, it ended already  Haha, it was cool though =D"
"0","2254144671","Sat Jun 20 09:17:46 PDT 2009","NO_QUERY","LollaLovell","@EVILMOMENTS Well i didnt mean it that way "
"0","2254144970","Sat Jun 20 09:17:48 PDT 2009","NO_QUERY","cakerella","@buckhollywood, yes they are! i fell asleep outside once. not a good experience "
"0","2254145070","Sat Jun 20 09:17:48 PDT 2009","NO_QUERY","SvenskaSpark","is up. At nine. On a weekend. Without an alarm. When she went to bed at one.  I need moar sleep!"
"0","2254145449","Sat Jun 20 09:17:50 PDT 2009","NO_QUERY","ariefole","really hate to say this but i dont have much spirit like i used to for bali, sorry fellas "
"0","2254145483","Sat Jun 20 09:17:51 PDT 2009","NO_QUERY","Marklostalone","Blasted through the set at rehearsal earlier, sounded great! bass amp broke, not so great "
"0","2254145760","Sat Jun 20 09:17:52 PDT 2009","NO_QUERY","DJDUBBZ26","@iAM_AshleyMarie  aw il b there tonight briefly then out to MIGENTE Stef's bday ... gonna b stupid!"
"0","2254145809","Sat Jun 20 09:17:52 PDT 2009","NO_QUERY","b_rittwillis","still tipsy im not going to lie and spinning. fuck. bout to head to baseball game in greenville. cant wait to be in the heat  oh the joy"
"0","2254146043","Sat Jun 20 09:17:54 PDT 2009","NO_QUERY","CrissMLyric","Something is wrong with my twitter app and I can't see all my beautiful followers faces "
"0","1467841885","Mon Apr 06 22:27:56 PDT 2009","NO_QUERY","MissPassion","@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow "
"0","1467841897","Mon Apr 06 22:27:56 PDT 2009","NO_QUERY","aaronrothe","@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff"
"0","1467841969","Mon Apr 06 22:27:57 PDT 2009","NO_QUERY","ilikeoreos","Hoping the tummy rumbles go away soon "
"0","1467842107","Mon Apr 06 22:28:02 PDT 2009","NO_QUERY","wiccabuffy","@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. "
"0","1467842299","Mon Apr 06 22:28:03 PDT 2009","NO_QUERY","HiKeri","almost bedtime "
"0","1467842377","Mon Apr 06 22:28:04 PDT 2009","NO_QUERY","bnr0201","I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart"
"0","1467842448","Mon Apr 06 22:28:05 PDT 2009","NO_QUERY","R_Boucher","Agh...snow!!! "
"0","1467842568","Mon Apr 06 22:28:07 PDT 2009","NO_QUERY","josiahmcdermott","i miss kenny powers "
"0","1467842607","Mon Apr 06 22:28:09 PDT 2009","NO_QUERY","VanessaSingline","@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget "
"0","1467842832","Mon Apr 06 22:28:11 PDT 2009","NO_QUERY","varunkumar","...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
"0","1467842837","Mon Apr 06 22:28:11 PDT 2009","NO_QUERY","JenniOnTheBlock","@JonathanRKnight I guess that's a no then. "
"0","1467843075","Mon Apr 06 22:28:15 PDT 2009","NO_QUERY","darkninja757","sadly is going to bed. "
"0","1467843215","Mon Apr 06 22:28:18 PDT 2009","NO_QUERY","mikecogh","@ozesteph1992 Shame to hear this Stephan "
"0","1467843470","Mon Apr 06 22:28:21 PDT 2009","NO_QUERY","KandiConnection","@mrsaintnick hey! i'm leavin in the morning... "
"0","1467843624","Mon Apr 06 22:28:24 PDT 2009","NO_QUERY","kellireneez","laid around too much today... now my head hurts "
"0","1467843647","Mon Apr 06 22:28:24 PDT 2009","NO_QUERY","treehugger25","@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books."
"0","1467843740","Mon Apr 06 22:28:26 PDT 2009","NO_QUERY","ThisStoutjunt","My mom might have breast cancer won't find out anything for. Like a week I'm so worried! "
"0","1467844097","Mon Apr 06 22:28:33 PDT 2009","NO_QUERY","sew_cute","Going to sleep. Hoping tomorrow is a better day. "
"0","1467844140","Mon Apr 06 22:28:32 PDT 2009","NO_QUERY","Twokids1","@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too"
"0","2254146687","Sat Jun 20 09:17:57 PDT 2009","NO_QUERY","Sergio_monroe","Awww  my swiss friend left back home today ! "
"0","2254146846","Sat Jun 20 09:17:58 PDT 2009","NO_QUERY","kassemi123","Good Luck To All The People In Iran!!! "
"0","2254147070","Sat Jun 20 09:17:59 PDT 2009","NO_QUERY","michellefeldman","@1938media Where are you? "
"0","2254147334","Sat Jun 20 09:18:01 PDT 2009","NO_QUERY","Cara62442","Just realised DestroyTwitter doesn't have trending topics  Buh bye..."
"0","2254147372","Sat Jun 20 09:18:01 PDT 2009","NO_QUERY","Katieturnmeon","Batting 1000..just got ditched by @meeggaan cause I accidentally said a deaf person would use Brail. And I dropped my Chinese "
"0","2254147870","Sat Jun 20 09:18:04 PDT 2009","NO_QUERY","JamesMackney","Hate young annoying chavvy kids. Shops been full of them today  haha "
"0","2254148846","Sat Jun 20 09:18:09 PDT 2009","NO_QUERY","CoGValkyrie","Watching television at the moment as my mum doesnt want me to play xbox "
"0","2254148913","Sat Jun 20 09:18:09 PDT 2009","NO_QUERY","jshirron","As soon as I said it was a good day, it gets cloudy and starts to sprinkle... "
"4","2189604968","Tue Jun 16 00:26:15 PDT 2009","NO_QUERY","katlilytwit","@Under_life I'd love to go to Australia one day! I just wish I had the means.. I'd come visit in a heartbeat "
"4","2189605014","Tue Jun 16 00:26:15 PDT 2009","NO_QUERY","Cath_Thomas","Wow! I'm on tweet # 100 - wish I'd thought of something more profound to say now ... "
"4","2189605129","Tue Jun 16 00:26:16 PDT 2009","NO_QUERY","itsyagirlbrit","* Let's recap: woke.cleaned.rained on.out with favoritess.movie.shows.twit-attacked ( ppl tke my tweet serious).laughs.funk.home. SLEEP "
"4","2189605228","Tue Jun 16 00:26:17 PDT 2009","NO_QUERY","TiiShirt","I have a free lesson now and did my spanish homework a few minutes ago and now I have nothing to do... break in ten minutes and then math "
"4","2189605254","Tue Jun 16 00:26:17 PDT 2009","NO_QUERY","OstridgePancake","This really does feel right. "
"4","2189605311","Tue Jun 16 00:26:18 PDT 2009","NO_QUERY","kenmillerjr","My mouth is numb.  I love mesication!"
"4","2189605374","Tue Jun 16 00:26:19 PDT 2009","NO_QUERY","thelogicalguess","@TattooGallery O.K. Get the proof I got one with colours, and I will really get a coloured one....sorry again for horrible English!! "
"4","2189605389","Tue Jun 16 00:26:19 PDT 2009","NO_QUERY","gorjessxoxo","@moniquaa, that's how I feel about the songs I put on my zune "
"4","2189605410","Tue Jun 16 00:26:19 PDT 2009","NO_QUERY","coffeencupcakes","loves meeting bizarre new people who are basically RIDICULOUS. &quot;peace love and granola.&quot; "
"4","2189605440","Tue Jun 16 00:26:20 PDT 2009","NO_QUERY","PunkInWriting","@LostinSweden That I can.  It might even be official by then."
"4","2189605524","Tue Jun 16 00:26:20 PDT 2009","NO_QUERY","MissKemi","germany, 9:25am on tuesday.....weather is good, radio.music iss good...so it seems that we will have a wonderful day "
"4","2189605526","Tue Jun 16 00:26:20 PDT 2009","NO_QUERY","MissCrystalLee","Live on stickam! Come join my chat.  stickam.com/misscrystallee"
"4","2189605559","Tue Jun 16 00:26:21 PDT 2009","NO_QUERY","Johenius","Confed Cup was loud, and noisy, and unpleasant, and the ref was DODGY - but I'm really glad I went, I feel like a true South African "
"4","2189605628","Tue Jun 16 00:26:21 PDT 2009","NO_QUERY","JonasEifrem","@p4trik Hahaha! I'm down with that! Techno + Sun + Beer = Total success and wellbeing!! "
"4","2189605775","Tue Jun 16 00:26:23 PDT 2009","NO_QUERY","gegener","crazy first day.. errrr.. pre-first day.. whatever you may call it.. "
"4","2189605781","Tue Jun 16 00:26:23 PDT 2009","NO_QUERY","typemicah","@faryl Indeed  Which reminds me...I should be sleeping. Mellow is nice. Colds: not so much. I hope you feel better soon!"
"4","2189605803","Tue Jun 16 00:26:23 PDT 2009","NO_QUERY","mojosanjay","@NomadWanderer same question to you. at your door or wrist  @streetanchor"
"4","2189605904","Tue Jun 16 00:26:24 PDT 2009","NO_QUERY","rooklands","i got a Lowepro Rezo 120AW Camera Bag, for free  worth £25."
"4","2189605978","Tue Jun 16 00:26:25 PDT 2009","NO_QUERY","ambifauri","@markohatma @tinakei just got a blackberry? Use socialscope or ubertwitter "
"4","2189606071","Tue Jun 16 00:26:26 PDT 2009","NO_QUERY","mrneek","@chihosting thanks. I don't think it is possible on this stage of the site's development, but thanks anyway "
"4","2189606086","Tue Jun 16 00:26:26 PDT 2009","NO_QUERY","LaurisJunior","Damn! That video took forever to upload! Im off to bed. Will post a link tomorrow in the morning. Laytah, my Mofos "
"4","2189606141","Tue Jun 16 00:26:26 PDT 2009","NO_QUERY","AmberFanGirl","I am literally SPEECHLESS.... OMG @supercopygurl!! That eHOW is for the BOOKS!! totally retweeting... then REALLY... back to work!! "
"4","2189606248","Tue Jun 16 00:26:27 PDT 2009","NO_QUERY","SoCalii","Really missing gio, feels like I haven't talked or seen him in SSSSOOOOO long. Going to ty and sleep early tonight, goodnight twooter "
"4","2189606293","Tue Jun 16 00:26:28 PDT 2009","NO_QUERY","SamanthaJudd","I'm chilling with Megannnnn!!!! And her dog "
"4","2189606299","Tue Jun 16 00:26:28 PDT 2009","NO_QUERY","sangre0","I rode a nice bike that Danny bro gave me. It was so great when I was riding it. I felt like flying in the sky. Thank U so much "
"4","2189606323","Tue Jun 16 00:26:28 PDT 2009","NO_QUERY","MichaelMidnight","@WhooItsScott Apple is going to be a self-fulfilling prophecy of becoming the fruit of knowledge that bans Eve and Adam from Apple Store "
"4","2189606332","Tue Jun 16 00:26:28 PDT 2009","NO_QUERY","Charified","@arz_bayani arz, that is not yet confirmed. LOL, but then again what do I know? LMAO! "
"4","2189606344","Tue Jun 16 00:26:28 PDT 2009","NO_QUERY","Wildernesschic","@nicolasimonds Fab storm too . I think it was overhead here on the Denbigh moors  scary"
"4","2189606406","Tue Jun 16 00:26:29 PDT 2009","NO_QUERY","czae","gelo, imagine the girls at sands with cowboy hats? haha. their entrance song  ♫ http://blip.fm/~8b2u4"
"4","2189606461","Tue Jun 16 00:26:29 PDT 2009","NO_QUERY","Whatleydude","@stuscuba Great question. Yes. SpinVox works *very* well with the iPhone. Find out more here - http://icanhaz.com/visiblevoicemail "
"4","2189606528","Tue Jun 16 00:26:30 PDT 2009","NO_QUERY","yoAZNwhereUat","dot dot dot just got this shiet. since everyones doing IT.  this week is gonna be BZ BZ BZ  =|"
"4","1999260830","Mon Jun 01 19:54:59 PDT 2009","NO_QUERY","markohatma","@sugarrblupp bawain lagu ciptaan sendiri tuh  something about cinta"
"4","1999260842","Mon Jun 01 19:54:59 PDT 2009","NO_QUERY","michaeltubz","@hyonjin I see you on bnet "
"4","1999261073","Mon Jun 01 19:55:00 PDT 2009","NO_QUERY","thespianduckie","@Maureen_70 you may   I will use any resource I can use as long as I can afford to keep buying things."
"4","1999261091","Mon Jun 01 19:55:00 PDT 2009","NO_QUERY","loiswilson88","@ScotMcKay   Make sure you send us the link so we can listen. "
"4","1999261107","Mon Jun 01 19:55:01 PDT 2009","NO_QUERY","acmoises","You, you make loving fun. And I don't have to tell you you're the only one. "
"4","1999261192","Mon Jun 01 19:55:01 PDT 2009","NO_QUERY","jessicamarilyn","@stephanie_alba haha vanessa ordered one from jonasmerch, and she asked if I wanted one too. I'll show you it tomorraaa! "
"4","1999273049","Mon Jun 01 19:56:15 PDT 2009","NO_QUERY","maddiewangrow","i love my life so much "
"4","1999273069","Mon Jun 01 19:56:15 PDT 2009","NO_QUERY","stephharding","@beej123 I LOVE YOU&lt;3 sleep tight "
"4","1999273200","Mon Jun 01 19:56:15 PDT 2009","NO_QUERY","ephaw","@WahyuFR Goriii.... HAPPY B'DAY, dude! Treat treat treat.... "
"4","1999273221","Mon Jun 01 19:56:15 PDT 2009","NO_QUERY","chessie","@00geneva http://is.gd/LW3w more my price range. "
"4","1999273424","Mon Jun 01 19:56:17 PDT 2009","NO_QUERY","Genosworld","@shelbilavender I just may have met my match.... "
